prompt,intent,action_type,path,category,args,tags,action_json
Create a GitLab CI for go test + golangci-lint,generate_code,code,gitlab_ci@go,gitlab_ci,,"codingllm,gitlab_ci,generate","{""action"": ""generate"", ""language"": ""gitlab_ci"", ""artifact"": "".gitlab-ci.yml (Go)"", ""explanation"": ""Stages: lint (golangci-lint), test (go test -race -cover), build (goreleaser)""}"
Generate a Jenkinsfile for a Node.js project,generate_code,code,jenkinsfile@declarative,jenkinsfile,,"codingllm,jenkinsfile,generate","{""action"": ""generate"", ""language"": ""jenkinsfile"", ""artifact"": ""Jenkinsfile (Node.js declarative)"", ""explanation"": ""agent { docker { image 'node:20-alpine' } }; stages: install, test, build, dockerize, push""}"
Write a declarative Jenkins pipeline for npm test + Docker build,generate_code,code,jenkinsfile@declarative,jenkinsfile,,"codingllm,jenkinsfile,generate","{""action"": ""generate"", ""language"": ""jenkinsfile"", ""artifact"": ""Jenkinsfile (Node.js declarative)"", ""explanation"": ""agent { docker { image 'node:20-alpine' } }; stages: install, test, build, dockerize, push""}"
Create a Jenkinsfile for my Express app,generate_code,code,jenkinsfile@declarative,jenkinsfile,,"codingllm,jenkinsfile,generate","{""action"": ""generate"", ""language"": ""jenkinsfile"", ""artifact"": ""Jenkinsfile (Node.js declarative)"", ""explanation"": ""agent { docker { image 'node:20-alpine' } }; stages: install, test, build, dockerize, push""}"
Generate a Jenkinsfile with parallel stages,generate_code,code,jenkinsfile@parallel,jenkinsfile,,"codingllm,jenkinsfile,generate","{""action"": ""generate"", ""language"": ""jenkinsfile"", ""artifact"": ""Jenkinsfile (parallel stages)"", ""explanation"": ""Uses parallel { lint: { ... }, unit: { ... }, integration: { ... } } pattern""}"
Write a Jenkins pipeline that runs lint + test in parallel,generate_code,code,jenkinsfile@parallel,jenkinsfile,,"codingllm,jenkinsfile,generate","{""action"": ""generate"", ""language"": ""jenkinsfile"", ""artifact"": ""Jenkinsfile (parallel stages)"", ""explanation"": ""Uses parallel { lint: { ... }, unit: { ... }, integration: { ... } } pattern""}"
Generate a CircleCI config for a Python project,generate_code,code,circleci@python,circleci,,"codingllm,circleci,generate","{""action"": ""generate"", ""language"": ""circleci"", ""artifact"": "".circleci/config.yml (Python)"", ""explanation"": ""version: 2.1 with python orb, jobs: lint, test, build; workflows fan-out test on branches""}"
Write .circleci/config.yml for FastAPI,generate_code,code,circleci@python,circleci,,"codingllm,circleci,generate","{""action"": ""generate"", ""language"": ""circleci"", ""artifact"": "".circleci/config.yml (Python)"", ""explanation"": ""version: 2.1 with python orb, jobs: lint, test, build; workflows fan-out test on branches""}"
Generate a CircleCI config for a Go project,generate_code,code,circleci@go,circleci,,"codingllm,circleci,generate","{""action"": ""generate"", ""language"": ""circleci"", ""artifact"": "".circleci/config.yml (Go)"", ""explanation"": ""Uses cimg/go:1.22; jobs: lint (golangci-lint), test, build""}"
Write a CircleCI pipeline for Go,generate_code,code,circleci@go,circleci,,"codingllm,circleci,generate","{""action"": ""generate"", ""language"": ""circleci"", ""artifact"": "".circleci/config.yml (Go)"", ""explanation"": ""Uses cimg/go:1.22; jobs: lint (golangci-lint), test, build""}"
Generate Azure Pipelines YAML for a .NET project,generate_code,code,azure_pipelines@dotnet,azure_pipelines,,"codingllm,azure_pipelines,generate","{""action"": ""generate"", ""language"": ""azure_pipelines"", ""artifact"": ""azure-pipelines.yml (.NET)"", ""explanation"": ""Pool: ubuntu-latest. Steps: UseDotNet@2, DotNetCoreCLI@2 build/test/publish, Docker@2 push to ACR""}"
Write azure-pipelines.yml for .NET 8,generate_code,code,azure_pipelines@dotnet,azure_pipelines,,"codingllm,azure_pipelines,generate","{""action"": ""generate"", ""language"": ""azure_pipelines"", ""artifact"": ""azure-pipelines.yml (.NET)"", ""explanation"": ""Pool: ubuntu-latest. Steps: UseDotNet@2, DotNetCoreCLI@2 build/test/publish, Docker@2 push to ACR""}"
Generate bitbucket-pipelines.yml for a Python project,generate_code,code,bitbucket@python,bitbucket,,"codingllm,bitbucket,generate","{""action"": ""generate"", ""language"": ""bitbucket"", ""artifact"": ""bitbucket-pipelines.yml (Python)"", ""explanation"": ""image: python:3.12. Steps: pip install, pytest, build artifact, deploy to AWS via aws-cli pipe""}"
Write a Bitbucket pipeline for FastAPI,generate_code,code,bitbucket@python,bitbucket,,"codingllm,bitbucket,generate","{""action"": ""generate"", ""language"": ""bitbucket"", ""artifact"": ""bitbucket-pipelines.yml (Python)"", ""explanation"": ""image: python:3.12. Steps: pip install, pytest, build artifact, deploy to AWS via aws-cli pipe""}"
Write a Kubernetes Deployment + Service for my FastAPI app,generate_code,code,kubernetes@deployment_service,kubernetes,,"codingllm,kubernetes,generate","{""action"": ""generate"", ""language"": ""kubernetes"", ""artifact"": ""deployment.yaml + service.yaml"", ""explanation"": ""apps/v1 Deployment with 3 replicas, resource limits, liveness/readiness probes; v1 Service ClusterIP""}"
Generate k8s manifests for a Go API,generate_code,code,kubernetes@deployment_service,kubernetes,,"codingllm,kubernetes,generate","{""action"": ""generate"", ""language"": ""kubernetes"", ""artifact"": ""deployment.yaml + service.yaml"", ""explanation"": ""apps/v1 Deployment with 3 replicas, resource limits, liveness/readiness probes; v1 Service ClusterIP""}"
Create a Deployment and ClusterIP Service for my app on port 8000,generate_code,code,kubernetes@deployment_service,kubernetes,,"codingllm,kubernetes,generate","{""action"": ""generate"", ""language"": ""kubernetes"", ""artifact"": ""deployment.yaml + service.yaml"", ""explanation"": ""apps/v1 Deployment with 3 replicas, resource limits, liveness/readiness probes; v1 Service ClusterIP""}"
Write a Kubernetes Ingress for my app,generate_code,code,kubernetes@ingress,kubernetes,,"codingllm,kubernetes,generate","{""action"": ""generate"", ""language"": ""kubernetes"", ""artifact"": ""ingress.yaml (nginx + cert-manager)"", ""explanation"": ""networking.k8s.io/v1 Ingress with cert-manager.io/cluster-issuer annotation, TLS host""}"
Generate an ingress.yaml with TLS,generate_code,code,kubernetes@ingress,kubernetes,,"codingllm,kubernetes,generate","{""action"": ""generate"", ""language"": ""kubernetes"", ""artifact"": ""ingress.yaml (nginx + cert-manager)"", ""explanation"": ""networking.k8s.io/v1 Ingress with cert-manager.io/cluster-issuer annotation, TLS host""}"
Create an nginx ingress for my service,generate_code,code,kubernetes@ingress,kubernetes,,"codingllm,kubernetes,generate","{""action"": ""generate"", ""language"": ""kubernetes"", ""artifact"": ""ingress.yaml (nginx + cert-manager)"", ""explanation"": ""networking.k8s.io/v1 Ingress with cert-manager.io/cluster-issuer annotation, TLS host""}"
Write a StatefulSet for Postgres on k8s,generate_code,code,kubernetes@statefulset_postgres,kubernetes,,"codingllm,kubernetes,generate","{""action"": ""generate"", ""language"": ""kubernetes"", ""artifact"": ""postgres-statefulset.yaml"", ""explanation"": ""StatefulSet with volumeClaimTemplates (10Gi), Service headless ClusterIP None, Secret for password""}"
Generate Kubernetes manifests for a Postgres StatefulSet,generate_code,code,kubernetes@statefulset_postgres,kubernetes,,"codingllm,kubernetes,generate","{""action"": ""generate"", ""language"": ""kubernetes"", ""artifact"": ""postgres-statefulset.yaml"", ""explanation"": ""StatefulSet with volumeClaimTemplates (10Gi), Service headless ClusterIP None, Secret for password""}"
Scaffold a Helm chart for a stateless Node.js microservice,generate_code,code,helm@stateless_chart,helm,,"codingllm,helm,generate","{""action"": ""generate"", ""language"": ""helm"", ""artifact"": ""Chart.yaml + templates/* + values.yaml"", ""explanation"": ""Chart.yaml v2; templates: deployment, service, ingress, hpa, configmap; values.yaml with replicaCount, image, service, ingress, autoscaling""}"
Generate a Helm chart for my Go API,generate_code,code,helm@stateless_chart,helm,,"codingllm,helm,generate","{""action"": ""generate"", ""language"": ""helm"", ""artifact"": ""Chart.yaml + templates/* + values.yaml"", ""explanation"": ""Chart.yaml v2; templates: deployment, service, ingress, hpa, configmap; values.yaml with replicaCount, image, service, ingress, autoscaling""}"
Create a Helm chart for a Next.js app,generate_code,code,helm@stateless_chart,helm,,"codingllm,helm,generate","{""action"": ""generate"", ""language"": ""helm"", ""artifact"": ""Chart.yaml + templates/* + values.yaml"", ""explanation"": ""Chart.yaml v2; templates: deployment, service, ingress, hpa, configmap; values.yaml with replicaCount, image, service, ingress, autoscaling""}"
Add a postgres dependency to my Helm chart,generate_code,code,helm@subchart,helm,,"codingllm,helm,generate","{""action"": ""generate"", ""language"": ""helm"", ""artifact"": ""Chart.yaml dependency on bitnami/postgresql"", ""explanation"": ""Chart.yaml dependencies pointing at https://charts.bitnami.com/bitnami; values.yaml passes through postgresql.* config""}"
Generate a Helm chart that depends on bitnami/postgresql,generate_code,code,helm@subchart,helm,,"codingllm,helm,generate","{""action"": ""generate"", ""language"": ""helm"", ""artifact"": ""Chart.yaml dependency on bitnami/postgresql"", ""explanation"": ""Chart.yaml dependencies pointing at https://charts.bitnami.com/bitnami; values.yaml passes through postgresql.* config""}"
Write a Terraform module for an EKS cluster,generate_code,code,terraform@aws_eks,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""main.tf (EKS via terraform-aws-modules/eks/aws)"", ""explanation"": ""Module terraform-aws-modules/eks/aws ~> 20.0 with managed node group, OIDC, IRSA, AWS Load Balancer Controller IAM role""}"
Generate Terraform HCL for EKS with managed node group,generate_code,code,terraform@aws_eks,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""main.tf (EKS via terraform-aws-modules/eks/aws)"", ""explanation"": ""Module terraform-aws-modules/eks/aws ~> 20.0 with managed node group, OIDC, IRSA, AWS Load Balancer Controller IAM role""}"
Create a Terraform module that provisions EKS,generate_code,code,terraform@aws_eks,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""main.tf (EKS via terraform-aws-modules/eks/aws)"", ""explanation"": ""Module terraform-aws-modules/eks/aws ~> 20.0 with managed node group, OIDC, IRSA, AWS Load Balancer Controller IAM role""}"
I need terraform for an EKS cluster on AWS,generate_code,code,terraform@aws_eks,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""main.tf (EKS via terraform-aws-modules/eks/aws)"", ""explanation"": ""Module terraform-aws-modules/eks/aws ~> 20.0 with managed node group, OIDC, IRSA, AWS Load Balancer Controller IAM role""}"
Write a Terraform module for an AWS VPC,generate_code,code,terraform@aws_vpc,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""vpc.tf (VPC + subnets)"", ""explanation"": ""Module terraform-aws-modules/vpc/aws with 3 public + 3 private subnets, NAT GW, IGW, tagged for EKS""}"
Generate VPC + subnets HCL,generate_code,code,terraform@aws_vpc,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""vpc.tf (VPC + subnets)"", ""explanation"": ""Module terraform-aws-modules/vpc/aws with 3 public + 3 private subnets, NAT GW, IGW, tagged for EKS""}"
Create a Terraform VPC with public + private subnets across 3 AZs,generate_code,code,terraform@aws_vpc,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""vpc.tf (VPC + subnets)"", ""explanation"": ""Module terraform-aws-modules/vpc/aws with 3 public + 3 private subnets, NAT GW, IGW, tagged for EKS""}"
Write a Terraform module for an EC2 t2.micro,generate_code,code,terraform@aws_ec2_t2micro,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""ec2.tf (t2.micro + SG)"", ""explanation"": ""aws_instance t2.micro, aws_security_group with SSH from /32, default VPC, latest Ubuntu 22.04 AMI data source""}"
Generate Terraform for a single EC2 instance,generate_code,code,terraform@aws_ec2_t2micro,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""ec2.tf (t2.micro + SG)"", ""explanation"": ""aws_instance t2.micro, aws_security_group with SSH from /32, default VPC, latest Ubuntu 22.04 AMI data source""}"
Create a t2.micro Terraform module with security group,generate_code,code,terraform@aws_ec2_t2micro,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""ec2.tf (t2.micro + SG)"", ""explanation"": ""aws_instance t2.micro, aws_security_group with SSH from /32, default VPC, latest Ubuntu 22.04 AMI data source""}"
Write a Terraform module for an IAM role + policy,generate_code,code,terraform@aws_iam_role_policy,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""iam.tf (role + policy + attachment)"", ""explanation"": ""aws_iam_role with EC2 trust, aws_iam_policy with S3 read, aws_iam_role_policy_attachment""}"
Generate Terraform for an EC2 instance role with S3 read access,generate_code,code,terraform@aws_iam_role_policy,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""iam.tf (role + policy + attachment)"", ""explanation"": ""aws_iam_role with EC2 trust, aws_iam_policy with S3 read, aws_iam_role_policy_attachment""}"
Create a Terraform IAM role + policy + attachment,generate_code,code,terraform@aws_iam_role_policy,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""iam.tf (role + policy + attachment)"", ""explanation"": ""aws_iam_role with EC2 trust, aws_iam_policy with S3 read, aws_iam_role_policy_attachment""}"
Write a Terraform module for a GKE cluster,generate_code,code,terraform@gcp_gke,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""gke.tf (google_container_cluster autopilot)"", ""explanation"": ""google_container_cluster with enable_autopilot = true, networking_mode VPC_NATIVE, release_channel REGULAR""}"
Generate Terraform HCL for GKE with autopilot,generate_code,code,terraform@gcp_gke,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""gke.tf (google_container_cluster autopilot)"", ""explanation"": ""google_container_cluster with enable_autopilot = true, networking_mode VPC_NATIVE, release_channel REGULAR""}"
Create a Terraform module that provisions GKE,generate_code,code,terraform@gcp_gke,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""gke.tf (google_container_cluster autopilot)"", ""explanation"": ""google_container_cluster with enable_autopilot = true, networking_mode VPC_NATIVE, release_channel REGULAR""}"
Write a Terraform module for AKS,generate_code,code,terraform@azure_aks,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""aks.tf (azurerm_kubernetes_cluster)"", ""explanation"": ""azurerm_kubernetes_cluster with default node pool, system-assigned identity, network_profile azure CNI""}"
Generate Terraform for Azure Kubernetes Service,generate_code,code,terraform@azure_aks,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""aks.tf (azurerm_kubernetes_cluster)"", ""explanation"": ""azurerm_kubernetes_cluster with default node pool, system-assigned identity, network_profile azure CNI""}"
Create AKS with Terraform,generate_code,code,terraform@azure_aks,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""aks.tf (azurerm_kubernetes_cluster)"", ""explanation"": ""azurerm_kubernetes_cluster with default node pool, system-assigned identity, network_profile azure CNI""}"
Write Terraform for a Cloudflare R2 bucket,generate_code,code,terraform@cloudflare_r2,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""r2.tf (cloudflare_r2_bucket)"", ""explanation"": ""cloudflare_r2_bucket with location WNAM, plus cloudflare_workers_route binding""}"
Generate Cloudflare R2 HCL,generate_code,code,terraform@cloudflare_r2,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""r2.tf (cloudflare_r2_bucket)"", ""explanation"": ""cloudflare_r2_bucket with location WNAM, plus cloudflare_workers_route binding""}"
Write Terraform for an S3 static website bucket,generate_code,code,terraform@s3_static_site,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""s3-static.tf"", ""explanation"": ""aws_s3_bucket + aws_s3_bucket_website_configuration + aws_cloudfront_distribution + aws_route53_record""}"
Generate Terraform for an S3 bucket with website hosting and CloudFront,generate_code,code,terraform@s3_static_site,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""s3-static.tf"", ""explanation"": ""aws_s3_bucket + aws_s3_bucket_website_configuration + aws_cloudfront_distribution + aws_route53_record""}"
Write Terraform for an RDS Postgres,generate_code,code,terraform@rds,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""rds.tf"", ""explanation"": ""aws_db_instance postgres 16, aws_db_parameter_group, multi_az = false (default), backup_retention_period = 7""}"
Generate RDS HCL with parameter group and backups,generate_code,code,terraform@rds,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""rds.tf"", ""explanation"": ""aws_db_instance postgres 16, aws_db_parameter_group, multi_az = false (default), backup_retention_period = 7""}"
Create a Terraform RDS module,generate_code,code,terraform@rds,terraform,,"codingllm,terraform,generate","{""action"": ""generate"", ""language"": ""terraform"", ""artifact"": ""rds.tf"", ""explanation"": ""aws_db_instance postgres 16, aws_db_parameter_group, multi_az = false (default), backup_retention_period = 7""}"
Write an nginx.conf for reverse proxy to my Go API,generate_code,code,nginx@reverse_proxy,nginx,,"codingllm,nginx,generate","{""action"": ""generate"", ""language"": ""nginx"", ""artifact"": ""nginx.conf (reverse proxy + gzip + websocket)"", ""explanation"": ""server block with proxy_pass http://app:8080, gzip on, proxy_http_version 1.1, Upgrade/Connection headers for ws""}"
Generate nginx config that proxies to localhost:8080,generate_code,code,nginx@reverse_proxy,nginx,,"codingllm,nginx,generate","{""action"": ""generate"", ""language"": ""nginx"", ""artifact"": ""nginx.conf (reverse proxy + gzip + websocket)"", ""explanation"": ""server block with proxy_pass http://app:8080, gzip on, proxy_http_version 1.1, Upgrade/Connection headers for ws""}"
Create nginx reverse proxy for an Express app,generate_code,code,nginx@reverse_proxy,nginx,,"codingllm,nginx,generate","{""action"": ""generate"", ""language"": ""nginx"", ""artifact"": ""nginx.conf (reverse proxy + gzip + websocket)"", ""explanation"": ""server block with proxy_pass http://app:8080, gzip on, proxy_http_version 1.1, Upgrade/Connection headers for ws""}"
Write nginx config for a React SPA,generate_code,code,nginx@spa_static,nginx,,"codingllm,nginx,generate","{""action"": ""generate"", ""language"": ""nginx"", ""artifact"": ""nginx.conf (SPA + try_files)"", ""explanation"": ""Single server block: root /var/www, try_files $uri $uri/ /index.html, brotli + gzip, cache static assets 1y""}"
Generate nginx.conf for a Next.js static export,generate_code,code,nginx@spa_static,nginx,,"codingllm,nginx,generate","{""action"": ""generate"", ""language"": ""nginx"", ""artifact"": ""nginx.conf (SPA + try_files)"", ""explanation"": ""Single server block: root /var/www, try_files $uri $uri/ /index.html, brotli + gzip, cache static assets 1y""}"
Create nginx config that serves a Vue app with SPA fallback,generate_code,code,nginx@spa_static,nginx,,"codingllm,nginx,generate","{""action"": ""generate"", ""language"": ""nginx"", ""artifact"": ""nginx.conf (SPA + try_files)"", ""explanation"": ""Single server block: root /var/www, try_files $uri $uri/ /index.html, brotli + gzip, cache static assets 1y""}"
Write nginx config with Let's Encrypt TLS,generate_code,code,nginx@tls_letsencrypt,nginx,,"codingllm,nginx,generate","{""action"": ""generate"", ""language"": ""nginx"", ""artifact"": ""nginx.conf (TLS + HTTP\u2192HTTPS redirect)"", ""explanation"": ""Two server blocks: :80 redirect to :443, :443 with ssl_certificate from /etc/letsencrypt/live, HSTS header""}"
Generate nginx server block with SSL certificate from certbot,generate_code,code,nginx@tls_letsencrypt,nginx,,"codingllm,nginx,generate","{""action"": ""generate"", ""language"": ""nginx"", ""artifact"": ""nginx.conf (TLS + HTTP\u2192HTTPS redirect)"", ""explanation"": ""Two server blocks: :80 redirect to :443, :443 with ssl_certificate from /etc/letsencrypt/live, HSTS header""}"
Write a bash deploy.sh that SCPs to a VM,generate_code,code,bash@deploy_scp,bash,,"codingllm,bash,generate","{""action"": ""generate"", ""language"": ""bash"", ""artifact"": ""deploy.sh (SCP + restart)"", ""explanation"": ""set -euo pipefail. Steps: tar -czf, scp, ssh 'tar -xzf', ssh 'systemctl reload nginx'""}"
Generate a deployment script that uploads dist/ and restarts nginx,generate_code,code,bash@deploy_scp,bash,,"codingllm,bash,generate","{""action"": ""generate"", ""language"": ""bash"", ""artifact"": ""deploy.sh (SCP + restart)"", ""explanation"": ""set -euo pipefail. Steps: tar -czf, scp, ssh 'tar -xzf', ssh 'systemctl reload nginx'""}"
Create a deploy.sh for my static site,generate_code,code,bash@deploy_scp,bash,,"codingllm,bash,generate","{""action"": ""generate"", ""language"": ""bash"", ""artifact"": ""deploy.sh (SCP + restart)"", ""explanation"": ""set -euo pipefail. Steps: tar -czf, scp, ssh 'tar -xzf', ssh 'systemctl reload nginx'""}"
Write a bash script that pulls a Docker image and runs it,generate_code,code,bash@docker_deploy,bash,,"codingllm,bash,generate","{""action"": ""generate"", ""language"": ""bash"", ""artifact"": ""docker-deploy.sh"", ""explanation"": ""set -euo pipefail. Steps: docker pull, docker rm -f, docker run with same env, docker logs verify""}"
Generate a deploy script for Docker container update,generate_code,code,bash@docker_deploy,bash,,"codingllm,bash,generate","{""action"": ""generate"", ""language"": ""bash"", ""artifact"": ""docker-deploy.sh"", ""explanation"": ""set -euo pipefail. Steps: docker pull, docker rm -f, docker run with same env, docker logs verify""}"
Write a CREATE TABLE for users with email and password,generate_code,code,sql@users_schema,sql,,"codingllm,sql,generate","{""action"": ""generate"", ""language"": ""sql"", ""artifact"": ""users.sql"", ""explanation"": ""CREATE TABLE users with id UUID PRIMARY KEY, email CITEXT UNIQUE, password_hash TEXT, created_at + updated_at, plus index on email""}"
Generate a Postgres users schema with audit timestamps,generate_code,code,sql@users_schema,sql,,"codingllm,sql,generate","{""action"": ""generate"", ""language"": ""sql"", ""artifact"": ""users.sql"", ""explanation"": ""CREATE TABLE users with id UUID PRIMARY KEY, email CITEXT UNIQUE, password_hash TEXT, created_at + updated_at, plus index on email""}"
Create SQL DDL for a users table,generate_code,code,sql@users_schema,sql,,"codingllm,sql,generate","{""action"": ""generate"", ""language"": ""sql"", ""artifact"": ""users.sql"", ""explanation"": ""CREATE TABLE users with id UUID PRIMARY KEY, email CITEXT UNIQUE, password_hash TEXT, created_at + updated_at, plus index on email""}"
Write SQL for an audit log table,generate_code,code,sql@audit_log,sql,,"codingllm,sql,generate","{""action"": ""generate"", ""language"": ""sql"", ""artifact"": ""audit_log.sql"", ""explanation"": ""CREATE TABLE audit_log with id BIGSERIAL, user_id, action, resource, payload JSONB, created_at, partition by month""}"
Generate Postgres audit_log table DDL,generate_code,code,sql@audit_log,sql,,"codingllm,sql,generate","{""action"": ""generate"", ""language"": ""sql"", ""artifact"": ""audit_log.sql"", ""explanation"": ""CREATE TABLE audit_log with id BIGSERIAL, user_id, action, resource, payload JSONB, created_at, partition by month""}"
Scaffold a Python FastAPI REST API,generate_code,code,python@fastapi_app,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""app.py + requirements.txt (FastAPI)"", ""explanation"": ""main.py with FastAPI(), /health, /v1/items GET/POST/PUT/DELETE, Pydantic models, dependency-injected DB session""}"
Generate a FastAPI app with health and CRUD endpoints,generate_code,code,python@fastapi_app,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""app.py + requirements.txt (FastAPI)"", ""explanation"": ""main.py with FastAPI(), /health, /v1/items GET/POST/PUT/DELETE, Pydantic models, dependency-injected DB session""}"
Create a FastAPI starter project,generate_code,code,python@fastapi_app,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""app.py + requirements.txt (FastAPI)"", ""explanation"": ""main.py with FastAPI(), /health, /v1/items GET/POST/PUT/DELETE, Pydantic models, dependency-injected DB session""}"
Scaffold a Django REST API project,generate_code,code,python@django_app,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""manage.py + settings.py + urls.py (Django + DRF)"", ""explanation"": ""Django 5 + DRF, project with users app, ModelViewSet, custom auth, settings split dev/prod""}"
Generate a Django app with DRF,generate_code,code,python@django_app,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""manage.py + settings.py + urls.py (Django + DRF)"", ""explanation"": ""Django 5 + DRF, project with users app, ModelViewSet, custom auth, settings split dev/prod""}"
Create a Django starter with django-rest-framework,generate_code,code,python@django_app,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""manage.py + settings.py + urls.py (Django + DRF)"", ""explanation"": ""Django 5 + DRF, project with users app, ModelViewSet, custom auth, settings split dev/prod""}"
Write a Python Celery worker,generate_code,code,python@celery_worker,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""celery.py + tasks.py"", ""explanation"": ""Celery() with broker redis://, sample task with @shared_task, autodiscover_tasks, prefork worker pool""}"
Generate a celery.py + tasks.py setup,generate_code,code,python@celery_worker,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""celery.py + tasks.py"", ""explanation"": ""Celery() with broker redis://, sample task with @shared_task, autodiscover_tasks, prefork worker pool""}"
Create a Celery app for background jobs,generate_code,code,python@celery_worker,python,,"codingllm,python,generate","{""action"": ""generate"", ""language"": ""python"", ""artifact"": ""celery.py + tasks.py"", ""explanation"": ""Celery() with broker redis://, sample task with @shared_task, autodiscover_tasks, prefork worker pool""}"
Scaffold a Go API with Gin,generate_code,code,go@gin_api,go,,"codingllm,go,generate","{""action"": ""generate"", ""language"": ""go"", ""artifact"": ""main.go + handlers + go.mod (Gin)"", ""explanation"": ""Go 1.22, gin-gonic/gin v1.10, gorm v2, project layout cmd/server/main.go, internal/handlers, internal/models""}"
Generate a Go REST API project structure,generate_code,code,go@gin_api,go,,"codingllm,go,generate","{""action"": ""generate"", ""language"": ""go"", ""artifact"": ""main.go + handlers + go.mod (Gin)"", ""explanation"": ""Go 1.22, gin-gonic/gin v1.10, gorm v2, project layout cmd/server/main.go, internal/handlers, internal/models""}"
Create a Go starter with Gin and gorm,generate_code,code,go@gin_api,go,,"codingllm,go,generate","{""action"": ""generate"", ""language"": ""go"", ""artifact"": ""main.go + handlers + go.mod (Gin)"", ""explanation"": ""Go 1.22, gin-gonic/gin v1.10, gorm v2, project layout cmd/server/main.go, internal/handlers, internal/models""}"
Scaffold a Go gRPC server,generate_code,code,go@grpc_server,go,,"codingllm,go,generate","{""action"": ""generate"", ""language"": ""go"", ""artifact"": ""main.go + .proto + buf.yaml"", ""explanation"": ""Go 1.22, google.golang.org/grpc, buf.yaml + buf.gen.yaml, simple Echo service example, server reflection enabled""}"
Generate a Go gRPC service with protobuf,generate_code,code,go@grpc_server,go,,"codingllm,go,generate","{""action"": ""generate"", ""language"": ""go"", ""artifact"": ""main.go + .proto + buf.yaml"", ""explanation"": ""Go 1.22, google.golang.org/grpc, buf.yaml + buf.gen.yaml, simple Echo service example, server reflection enabled""}"
Scaffold a Next.js 15 app with App Router and Tailwind,generate_code,code,nextjs@app_router,nextjs,,"codingllm,nextjs,generate","{""action"": ""generate"", ""language"": ""nextjs"", ""artifact"": ""app/page.tsx + layout.tsx + tailwind.config.ts"", ""explanation"": ""Next.js 15 App Router, TypeScript, Tailwind v4, shadcn/ui ready, app/api route example""}"
Generate a Next.js starter with TypeScript,generate_code,code,nextjs@app_router,nextjs,,"codingllm,nextjs,generate","{""action"": ""generate"", ""language"": ""nextjs"", ""artifact"": ""app/page.tsx + layout.tsx + tailwind.config.ts"", ""explanation"": ""Next.js 15 App Router, TypeScript, Tailwind v4, shadcn/ui ready, app/api route example""}"
