prompt,intent,action_type,path,category,args,tags,action_json
Give me Python code to run an agentic workflow with canvas streaming,workflow_agentic_code,code,,workflow,,"workflow,agentic,python,canvas","{""action"": ""workflow_agentic_code"", ""intent"": ""AgentWorkflow Python snippet with canvas=True for live DAG streaming."", ""language"": ""python"", ""code"": ""from valtunox import AgentWorkflow\n\nworkflow = AgentWorkflow(\n  intent=\""<your intent>\"",\n  tenant_id=\""<tenant>\"",\n  canvas=True  # streams the live execution DAG to the canvas\n)\nfor event in workflow.stream():\n  print(event.agent, event.status, event.message)"", ""explanation"": ""Streaming AgentWorkflow with per-agent event prints.""}"
What is the AgentWorkflow API,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,api,explain","{""action"": ""workflow_agentic_explain"", ""topic"": ""AgentWorkflow"", ""explanation"": ""AgentWorkflow(intent, tenant_id, canvas) is the entrypoint of the agentic workflow service. It sends the intent to VxThinkingLLM (port 8745) for classification, asks Anthropic to derive an executable agent plan, and dispatches each agent step against scripts/ and shared/terraform/ pre-built modules. canvas=True renders the live execution DAG.""}"
Explain how AgentWorkflow run works,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,run,explain","{""action"": ""workflow_agentic_explain"", ""topic"": ""AgentWorkflow.run"", ""explanation"": ""workflow.run() calls /api/v2/workflow/execute on the tenant node. The Go executor (services/workflow/agentic_executor.go) calls VxThinkingLLM for intent + RAG, then Anthropic for a step plan, then dispatches each step. SupervisorAgent emits the plan; ProvisioningAgent / SecurityAgent / ObservabilityAgent / FinOpsAgent / NotificationAgent / SLOAgent run their tasks; canvas=True keeps the UI in sync.""}"
What are the standard agents in an AgentWorkflow,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,agents,explain","{""action"": ""workflow_agentic_explain"", ""topic"": ""standard_agents"", ""explanation"": ""SupervisorAgent (planner), ProvisioningAgent (cloud resources), SecurityAgent (CIS/HIPAA/PCI scans), ObservabilityAgent (Prometheus/Grafana/OTel), FinOpsAgent (cost tagging + drift), NotificationAgent (email/Slack reports), SLOAgent (alerts + escalation), DNSAgent (Cloudflare/Route53), DeployAgent (rolling deploys), CICDAgent (GitHub Actions / GitLab CI), BackupAgent + DRAgent (backup + restore verify), ComplianceAgent (HIPAA/PCI attestation), IAMAgent (credential rotation), SchedulerAgent (auto-cleanup, TTLs).""}"
What does SupervisorAgent do,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,supervisor,explain","{""action"": ""workflow_agentic_explain"", ""topic"": ""SupervisorAgent"", ""explanation"": ""SupervisorAgent receives the intent and the canvas, classifies it via VxThinkingLLM, then asks Anthropic for an ordered agent plan. It emits the plan as the wave-0 step; downstream agents are spawned by the dispatcher.""}"
What does ProvisioningAgent do,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,provisioning,explain","{""action"": ""workflow_agentic_explain"", ""topic"": ""ProvisioningAgent"", ""explanation"": ""ProvisioningAgent provisions cloud resources via shared/terraform/ pre-built modules (aws/, azure/, gcp/, cloudflare/, ...). It does NOT generate Terraform HCL - it only invokes existing modules with tfvars derived from the intent.""}"
What does SecurityAgent do,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,security_agent,explain","{""action"": ""workflow_agentic_explain"", ""topic"": ""SecurityAgent"", ""explanation"": ""SecurityAgent runs CIS / HIPAA / PCI / SOC2 benchmark scans via scripts/ai/ + scripts/security/ tools (kube-bench, prowler, checkov, tfsec, trivy). Reports flow back to the canvas + NotificationAgent.""}"
What does ObservabilityAgent do,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,observability,explain","{""action"": ""workflow_agentic_explain"", ""topic"": ""ObservabilityAgent"", ""explanation"": ""ObservabilityAgent installs Prometheus + Grafana (or Cloud-native equivalents on Azure/GCP) via scripts/prometheus/, scripts/grafana/, scripts/opentelemetry/ install scripts. Wires dashboards + default alert rules.""}"
What does FinOpsAgent do,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,finops_agent,explain","{""action"": ""workflow_agentic_explain"", ""topic"": ""FinOpsAgent"", ""explanation"": ""FinOpsAgent tags every resource with the tenant cost center, detects untagged drift, and appends a cost delta to each canvas node. It is also the auditor for the weekly FinOps sweep.""}"
Why does the canvas not disappear during agentic execution,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,canvas,evolves","{""action"": ""workflow_agentic_explain"", ""topic"": ""canvas_evolves"", ""explanation"": ""The canvas evolves rather than disappears. Construction (manual wiring) becomes Observation (agents render their own DAG). Failures show the remediation path. Changes to the intent re-plan the graph live. One sentence of intent replaces 50 manually wired nodes.""}"
Explain how live execution DAG rendering works,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,dag,canvas","{""action"": ""workflow_agentic_explain"", ""topic"": ""live_execution_dag"", ""explanation"": ""When canvas=True, the workflow executor emits notifications.OperationProvisionStatusProgressTrackingView events for every agent step. The frontend subscribes to that stream and re-renders the DAG node-by-node as agents pick up tasks (pending -> running -> success/error)."" }"
Explain the execution strategy options sequential parallel and dag,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,execution_strategy","{""action"": ""workflow_agentic_explain"", ""topic"": ""execution_strategy"", ""explanation"": ""sequential: agents run one after another (default for tenant onboarding). parallel: all agents fan out at once, results reduced. dag: agents grouped into waves by DependsOn; each wave runs in parallel, waves run sequentially.""}"
Explain how AgentWorkflow differs from n8n,workflow_agentic_explain,explain,,workflow,,"workflow,agentic,n8n_compare","{""action"": ""workflow_agentic_explain"", ""topic"": ""agentic_vs_n8n"", ""explanation"": ""n8n: 50 manually wired nodes per workflow, static DAG, manual fix on failure, manual rewire on change, no cost visibility. AgentWorkflow: one sentence of intent, live DAG, agent self-heals, agent re-plans on intent change, FinOpsAgent appends cost delta to every node.""}"
Add a VPC node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,vpc,aws","{""action"": ""workflow_build"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""vpc""}], ""explanation"": ""Add VPC node to workflow""}"
Add subnet nodes to my VPC on this workflow,workflow_build,infrastructure,,workflow,,"workflow,node,subnet,vpc","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""parent_resource"": ""vpc"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""subnet"", ""public"": true}, {""type"": ""infrastructure"", ""resource_type"": ""subnet"", ""public"": false}], ""explanation"": ""Add public + private subnet nodes to existing VPC.""}"
Add EC2 node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,ec2","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""ec2""}], ""explanation"": ""Add EC2 node to workflow.""}"
Add S3 node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,s3","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""s3""}], ""explanation"": ""Add S3 bucket node.""}"
Add Lambda node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,lambda","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""lambda""}], ""explanation"": ""Add Lambda node.""}"
Add API Gateway node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,api_gateway","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""api_gateway""}], ""explanation"": ""Add API Gateway node.""}"
Add RDS node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,rds","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""rds""}], ""explanation"": ""Add RDS node.""}"
Add EKS node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,eks","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""eks""}], ""explanation"": ""Add EKS node.""}"
Add load balancer node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,load_balancer","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""load_balancer""}], ""explanation"": ""Add load balancer node.""}"
Add CloudFront node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,cloudfront","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""cloudfront""}], ""explanation"": ""Add CloudFront node.""}"
Add Route53 node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,route53","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""route53""}], ""explanation"": ""Add Route53 node.""}"
Add IAM role node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,iam_role","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""iam_role""}], ""explanation"": ""Add IAM role node.""}"
Add Secrets Manager node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,secrets_manager","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""secrets_manager""}], ""explanation"": ""Add Secrets Manager node.""}"
Add HashiCorp Vault node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,vault","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""hashicorp_vault""}], ""explanation"": ""Add Vault node.""}"
Add ACM certificate node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,acm","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""acm_certificate""}], ""explanation"": ""Add ACM certificate node.""}"
Add Cloudflare DNS node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,cloudflare,dns","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""cloudflare_dns""}], ""explanation"": ""Add Cloudflare DNS node.""}"
Add Cloudflare WAF node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,cloudflare,waf","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""cloudflare_waf""}], ""explanation"": ""Add Cloudflare WAF node.""}"
Add Azure VNet node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,azure,vnet","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""azure_vnet"", ""provider"": ""azure""}], ""explanation"": ""Add Azure VNet node.""}"
Add Azure AKS node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,azure,aks","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""azure_kubernetes"", ""provider"": ""azure""}], ""explanation"": ""Add Azure AKS node.""}"
Add GCP VPC node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,gcp,vpc","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""cloud_vpc"", ""provider"": ""gcp""}], ""explanation"": ""Add GCP VPC node.""}"
Add GKE node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,gcp,gke","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""gke"", ""provider"": ""gcp""}], ""explanation"": ""Add GKE node.""}"
Add PostgreSQL node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,postgresql","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""postgresql""}], ""explanation"": ""Add PostgreSQL node.""}"
Add Redis node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,redis","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""redis""}], ""explanation"": ""Add Redis node.""}"
Add MongoDB node to my workflow,workflow_build,infrastructure,,workflow,,"workflow,node,mongodb","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""infrastructure"", ""resource_type"": ""mongodb""}], ""explanation"": ""Add MongoDB node.""}"
Add Slack notification node,workflow_build,communication,,workflow,,"workflow,node,slack","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""communication"", ""service"": ""slack""}], ""explanation"": ""Add Slack node.""}"
Add Discord notification node,workflow_build,communication,,workflow,,"workflow,node,discord","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""communication"", ""service"": ""discord""}], ""explanation"": ""Add Discord node.""}"
Add email notification node,workflow_build,communication,,workflow,,"workflow,node,email","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""communication"", ""service"": ""email""}], ""explanation"": ""Add email node.""}"
Add Stripe payment node,workflow_build,integration,,workflow,,"workflow,node,stripe","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""integration"", ""service"": ""stripe""}], ""explanation"": ""Add Stripe node.""}"
Add PayPal payment node,workflow_build,integration,,workflow,,"workflow,node,paypal","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""integration"", ""service"": ""paypal""}], ""explanation"": ""Add PayPal node.""}"
Add GitHub Actions node,workflow_build,integration,,workflow,,"workflow,node,github_actions","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""integration"", ""service"": ""github_actions""}], ""explanation"": ""Add GitHub Actions node.""}"
Add a Python script node,workflow_build,action,,workflow,,"workflow,node,python","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""action"", ""script_type"": ""python""}], ""explanation"": ""Add Python script node.""}"
Add a Bash script node,workflow_build,action,,workflow,,"workflow,node,bash","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""action"", ""script_type"": ""bash""}], ""explanation"": ""Add Bash script node.""}"
Add an SSH command node,workflow_build,action,,workflow,,"workflow,node,ssh","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""action"", ""script_type"": ""ssh""}], ""explanation"": ""Add SSH command node.""}"
Add a script file node pointing to scripts redis install_redis.sh,workflow_build,action,,workflow,,"workflow,node,script_file,redis","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""action"", ""script_type"": ""bash_script"", ""script_path"": ""redis/install_redis.sh""}], ""explanation"": ""Add script-file node pointing at scripts/redis/install_redis.sh.""}"
Add a Terraform module node pointing to shared terraform aws terraform_aws_networks_vpc,workflow_build,action,,workflow,,"workflow,node,terraform_exec,vpc","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""action"", ""script_type"": ""terraform_exec"", ""module_path"": ""aws/terraform_aws_networks_vpc""}], ""explanation"": ""Add terraform_exec node referencing pre-built VPC module.""}"
Add a Terraform module node for AWS API Gateway,workflow_build,action,,workflow,,"workflow,node,terraform_exec,api_gateway","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""action"", ""script_type"": ""terraform_exec"", ""module_path"": ""aws/terraform_aws_apigateway""}], ""explanation"": ""Add terraform_exec node for AWS API Gateway pre-built module.""}"
Add a condition node,workflow_build,logic,,workflow,,"workflow,node,condition","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""condition""}], ""explanation"": ""Add condition node.""}"
Add a sticky note node,workflow_build,stickyNote,,workflow,,"workflow,node,stickynote","{""action"": ""workflow_build"", ""mode"": ""add_to_existing"", ""nodes"": [{""type"": ""stickyNote""}], ""explanation"": ""Add sticky note node.""}"
Build a workflow with VPC subnet and EC2 nodes,workflow_build,infrastructure,,workflow,,"workflow,build,vpc,subnet,ec2","{""action"": ""workflow_build"", ""nodes"": [{""type"": ""trigger""}, {""type"": ""infrastructure"", ""resource_type"": ""vpc""}, {""type"": ""infrastructure"", ""resource_type"": ""subnet""}, {""type"": ""infrastructure"", ""resource_type"": ""ec2""}], ""explanation"": ""Build VPC + subnet + EC2 starter workflow.""}"
Create a serverless workflow with API Gateway Lambda DynamoDB,workflow_build,infrastructure,,workflow,,"workflow,build,serverless","{""action"": ""workflow_build"", ""nodes"": [{""type"": ""trigger""}, {""type"": ""infrastructure"", ""resource_type"": ""api_gateway""}, {""type"": ""infrastructure"", ""resource_type"": ""lambda""}, {""type"": ""infrastructure"", ""resource_type"": ""dynamodb""}], ""explanation"": ""Build serverless starter workflow.""}"
Build a three-tier workflow with VPC LB EC2 RDS,workflow_build,infrastructure,,workflow,,"workflow,build,3tier","{""action"": ""workflow_build"", ""nodes"": [{""type"": ""trigger""}, {""type"": ""infrastructure"", ""resource_type"": ""vpc""}, {""type"": ""infrastructure"", ""resource_type"": ""subnet""}, {""type"": ""infrastructure"", ""resource_type"": ""load_balancer""}, {""type"": ""infrastructure"", ""resource_type"": ""ec2""}, {""type"": ""infrastructure"", ""resource_type"": ""rds""}], ""explanation"": ""Build three-tier starter workflow.""}"
Create a monitoring workflow with Prometheus and Grafana,workflow_build,action,,workflow,,"workflow,build,monitoring","{""action"": ""workflow_build"", ""nodes"": [{""type"": ""trigger""}, {""type"": ""action"", ""script_type"": ""terraform_exec"", ""module_path"": ""docker/terraform_docker_ubuntu_prometheus""}, {""type"": ""action"", ""script_type"": ""terraform_exec"", ""module_path"": ""docker/terraform_docker_ubuntu_grafana""}], ""explanation"": ""Build monitoring workflow with Prometheus + Grafana modules.""}"
Build Azure starter workflow with VNet AKS,workflow_build,infrastructure,,workflow,,"workflow,build,azure","{""action"": ""workflow_build"", ""nodes"": [{""type"": ""trigger""}, {""type"": ""infrastructure"", ""resource_type"": ""azure_vnet"", ""provider"": ""azure""}, {""type"": ""infrastructure"", ""resource_type"": ""azure_subnet"", ""provider"": ""azure""}, {""type"": ""infrastructure"", ""resource_type"": ""azure_kubernetes"", ""provider"": ""azure""}], ""explanation"": ""Build Azure starter workflow with AKS.""}"
Create GCP starter workflow with VPC and GKE,workflow_build,infrastructure,,workflow,,"workflow,build,gcp","{""action"": ""workflow_build"", ""nodes"": [{""type"": ""trigger""}, {""type"": ""infrastructure"", ""resource_type"": ""cloud_vpc"", ""provider"": ""gcp""}, {""type"": ""infrastructure"", ""resource_type"": ""gke"", ""provider"": ""gcp""}], ""explanation"": ""Build GCP starter workflow.""}"
Explain my workflow,workflow_explain,explain,,workflow,,"workflow,explain","{""action"": ""workflow_explain"", ""explanation"": ""Describe each node, the agent that owns it, the data flow, and the wave-based execution order.""}"
Explain what this workflow does step by step,workflow_explain,explain,,workflow,,"workflow,explain,step_by_step","{""action"": ""workflow_explain"", ""level"": ""detailed"", ""explanation"": ""Walk through every node, agent, edge, and wave in execution order.""}"
Explain which agents will run for this workflow,workflow_explain,explain,,workflow,,"workflow,explain,agents","{""action"": ""workflow_explain"", ""focus"": ""agents"", ""explanation"": ""List the agents the SupervisorAgent will spawn given the current intent and graph.""}"
Fix my workflow,workflow_fix,fix,,workflow,,"workflow,fix","{""action"": ""workflow_fix"", ""explanation"": ""Detect missing dependencies, broken edges, missing trigger node, unset required configs and propose fixes.""}"
Optimize my workflow for cost,workflow_fix,fix,,workflow,,"workflow,optimize,cost","{""action"": ""workflow_fix"", ""focus"": ""cost"", ""explanation"": ""FinOpsAgent suggests cheaper instance sizes, spot instead of on-demand, autoscaling, and idle-resource cleanup.""}"
Optimize my workflow for performance,workflow_fix,fix,,workflow,,"workflow,optimize,performance","{""action"": ""workflow_fix"", ""focus"": ""performance"", ""explanation"": ""Recommend caching, multi-AZ, read replicas, CDN, autoscaling tunings.""}"
Optimize my workflow for security,workflow_fix,fix,,workflow,,"workflow,optimize,security","{""action"": ""workflow_fix"", ""focus"": ""security"", ""explanation"": ""SecurityAgent recommends private subnets, KMS encryption, IAM least-privilege, WAF + Shield, secrets in Vault.""}"
Render the live execution DAG for this workflow,workflow_canvas,canvas,,workflow,,"workflow,canvas,dag","{""action"": ""workflow_canvas"", ""mode"": ""live_dag"", ""explanation"": ""Stream agent step events to the canvas: pending -> running -> success/error per agent. canvas=True must be set on the AgentWorkflow.""}"
Stream the canvas events for this run,workflow_canvas,canvas,,workflow,,"workflow,canvas,stream","{""action"": ""workflow_canvas"", ""mode"": ""stream"", ""explanation"": ""Subscribe to /api/v2/notifications stream for the run and render every agent step on the canvas.""}"
Show cost delta per node on the canvas,workflow_canvas,canvas,,workflow,,"workflow,canvas,finops","{""action"": ""workflow_canvas"", ""mode"": ""cost_overlay"", ""explanation"": ""FinOpsAgent appends a cost delta annotation to every node, surfaced as a small badge on the canvas.""}"
