prompt,intent,action_type,path,category,args,tags,action_json
Network Topology Mapper,execute_script,script,network/network_topology_mapper.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/network_topology_mapper.sh"", ""explanation"": ""Network diagnostics and security: network topology mapper""}"
Run network topology mapper,execute_script,script,network/network_topology_mapper.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/network_topology_mapper.sh"", ""explanation"": ""Network diagnostics and security: network topology mapper""}"
Run network/network_traffic_analyzer.sh,execute_script,script,network/network_traffic_analyzer.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/network_traffic_analyzer.sh"", ""explanation"": ""Network diagnostics and security: network traffic analyzer""}"
Execute network/network_traffic_analyzer.sh on my server,execute_script,script,network/network_traffic_analyzer.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/network_traffic_analyzer.sh"", ""explanation"": ""Network diagnostics and security: network traffic analyzer""}"
Network Traffic Analyzer,execute_script,script,network/network_traffic_analyzer.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/network_traffic_analyzer.sh"", ""explanation"": ""Network diagnostics and security: network traffic analyzer""}"
Run network traffic analyzer,execute_script,script,network/network_traffic_analyzer.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/network_traffic_analyzer.sh"", ""explanation"": ""Network diagnostics and security: network traffic analyzer""}"
Run network/open_port_scanner.sh,execute_script,script,network/open_port_scanner.sh,network,{hostname} 1 1024 50,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/open_port_scanner.sh"", ""explanation"": ""Network diagnostics and security: open port scanner"", ""args"": ""{hostname} 1 1024 50""}"
Execute network/open_port_scanner.sh on my server,execute_script,script,network/open_port_scanner.sh,network,{hostname} 1 1024 50,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/open_port_scanner.sh"", ""explanation"": ""Network diagnostics and security: open port scanner"", ""args"": ""{hostname} 1 1024 50""}"
Scan open port scanner,execute_script,script,network/open_port_scanner.sh,network,{hostname} 1 1024 50,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/open_port_scanner.sh"", ""explanation"": ""Network diagnostics and security: open port scanner"", ""args"": ""{hostname} 1 1024 50""}"
Run open port scanner audit,execute_script,script,network/open_port_scanner.sh,network,{hostname} 1 1024 50,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/open_port_scanner.sh"", ""explanation"": ""Network diagnostics and security: open port scanner"", ""args"": ""{hostname} 1 1024 50""}"
Security audit for open port scanner,execute_script,script,network/open_port_scanner.sh,network,{hostname} 1 1024 50,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/open_port_scanner.sh"", ""explanation"": ""Network diagnostics and security: open port scanner"", ""args"": ""{hostname} 1 1024 50""}"
Run network/penetration_testing.sh,execute_script,script,network/penetration_testing.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/penetration_testing.sh"", ""explanation"": ""Network diagnostics and security: penetration testing""}"
Execute network/penetration_testing.sh on my server,execute_script,script,network/penetration_testing.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/penetration_testing.sh"", ""explanation"": ""Network diagnostics and security: penetration testing""}"
Penetration Testing,execute_script,script,network/penetration_testing.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/penetration_testing.sh"", ""explanation"": ""Network diagnostics and security: penetration testing""}"
Run penetration testing,execute_script,script,network/penetration_testing.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/penetration_testing.sh"", ""explanation"": ""Network diagnostics and security: penetration testing""}"
Run network/rootkit_network_scanner.sh,execute_script,script,network/rootkit_network_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/rootkit_network_scanner.sh"", ""explanation"": ""Network diagnostics and security: rootkit network scanner""}"
Execute network/rootkit_network_scanner.sh on my server,execute_script,script,network/rootkit_network_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/rootkit_network_scanner.sh"", ""explanation"": ""Network diagnostics and security: rootkit network scanner""}"
Scan rootkit network scanner,execute_script,script,network/rootkit_network_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/rootkit_network_scanner.sh"", ""explanation"": ""Network diagnostics and security: rootkit network scanner""}"
Run rootkit network scanner audit,execute_script,script,network/rootkit_network_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/rootkit_network_scanner.sh"", ""explanation"": ""Network diagnostics and security: rootkit network scanner""}"
Security audit for rootkit network scanner,execute_script,script,network/rootkit_network_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/rootkit_network_scanner.sh"", ""explanation"": ""Network diagnostics and security: rootkit network scanner""}"
Run network/show_network_information.sh,execute_script,script,network/show_network_information.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/show_network_information.sh"", ""explanation"": ""Network diagnostics and security: show network information""}"
Execute network/show_network_information.sh on my server,execute_script,script,network/show_network_information.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/show_network_information.sh"", ""explanation"": ""Network diagnostics and security: show network information""}"
Show Network Information,execute_script,script,network/show_network_information.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/show_network_information.sh"", ""explanation"": ""Network diagnostics and security: show network information""}"
Run show network information,execute_script,script,network/show_network_information.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/show_network_information.sh"", ""explanation"": ""Network diagnostics and security: show network information""}"
Run network/spyware_detector.sh,execute_script,script,network/spyware_detector.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/spyware_detector.sh"", ""explanation"": ""Network diagnostics and security: spyware detector""}"
Execute network/spyware_detector.sh on my server,execute_script,script,network/spyware_detector.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/spyware_detector.sh"", ""explanation"": ""Network diagnostics and security: spyware detector""}"
Spyware Detector,execute_script,script,network/spyware_detector.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/spyware_detector.sh"", ""explanation"": ""Network diagnostics and security: spyware detector""}"
Run spyware detector,execute_script,script,network/spyware_detector.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/spyware_detector.sh"", ""explanation"": ""Network diagnostics and security: spyware detector""}"
Run network/ssh_security_audit.sh,execute_script,script,network/ssh_security_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssh_security_audit.sh"", ""explanation"": ""Network diagnostics and security: ssh security audit""}"
Execute network/ssh_security_audit.sh on my server,execute_script,script,network/ssh_security_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssh_security_audit.sh"", ""explanation"": ""Network diagnostics and security: ssh security audit""}"
Scan ssh security audit,execute_script,script,network/ssh_security_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssh_security_audit.sh"", ""explanation"": ""Network diagnostics and security: ssh security audit""}"
Run ssh security audit audit,execute_script,script,network/ssh_security_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssh_security_audit.sh"", ""explanation"": ""Network diagnostics and security: ssh security audit""}"
Security audit for ssh security audit,execute_script,script,network/ssh_security_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssh_security_audit.sh"", ""explanation"": ""Network diagnostics and security: ssh security audit""}"
Run network/ssl_certificate_audit.sh,execute_script,script,network/ssl_certificate_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssl_certificate_audit.sh"", ""explanation"": ""Network diagnostics and security: ssl certificate audit""}"
Execute network/ssl_certificate_audit.sh on my server,execute_script,script,network/ssl_certificate_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssl_certificate_audit.sh"", ""explanation"": ""Network diagnostics and security: ssl certificate audit""}"
Scan ssl certificate audit,execute_script,script,network/ssl_certificate_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssl_certificate_audit.sh"", ""explanation"": ""Network diagnostics and security: ssl certificate audit""}"
Run ssl certificate audit audit,execute_script,script,network/ssl_certificate_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssl_certificate_audit.sh"", ""explanation"": ""Network diagnostics and security: ssl certificate audit""}"
Security audit for ssl certificate audit,execute_script,script,network/ssl_certificate_audit.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/ssl_certificate_audit.sh"", ""explanation"": ""Network diagnostics and security: ssl certificate audit""}"
Run network/syslog_security_analyzer.sh,execute_script,script,network/syslog_security_analyzer.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/syslog_security_analyzer.sh"", ""explanation"": ""Network diagnostics and security: syslog security analyzer""}"
Execute network/syslog_security_analyzer.sh on my server,execute_script,script,network/syslog_security_analyzer.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/syslog_security_analyzer.sh"", ""explanation"": ""Network diagnostics and security: syslog security analyzer""}"
Syslog Security Analyzer,execute_script,script,network/syslog_security_analyzer.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/syslog_security_analyzer.sh"", ""explanation"": ""Network diagnostics and security: syslog security analyzer""}"
Run syslog security analyzer,execute_script,script,network/syslog_security_analyzer.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/syslog_security_analyzer.sh"", ""explanation"": ""Network diagnostics and security: syslog security analyzer""}"
Run network/tls_vulnerability_scanner.sh,execute_script,script,network/tls_vulnerability_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/tls_vulnerability_scanner.sh"", ""explanation"": ""Network diagnostics and security: tls vulnerability scanner""}"
Execute network/tls_vulnerability_scanner.sh on my server,execute_script,script,network/tls_vulnerability_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/tls_vulnerability_scanner.sh"", ""explanation"": ""Network diagnostics and security: tls vulnerability scanner""}"
Scan tls vulnerability scanner,execute_script,script,network/tls_vulnerability_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/tls_vulnerability_scanner.sh"", ""explanation"": ""Network diagnostics and security: tls vulnerability scanner""}"
Run tls vulnerability scanner audit,execute_script,script,network/tls_vulnerability_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/tls_vulnerability_scanner.sh"", ""explanation"": ""Network diagnostics and security: tls vulnerability scanner""}"
Security audit for tls vulnerability scanner,execute_script,script,network/tls_vulnerability_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/tls_vulnerability_scanner.sh"", ""explanation"": ""Network diagnostics and security: tls vulnerability scanner""}"
Run network/vpn_health_check.sh,execute_script,script,network/vpn_health_check.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/vpn_health_check.sh"", ""explanation"": ""Network diagnostics and security: vpn health check""}"
Execute network/vpn_health_check.sh on my server,execute_script,script,network/vpn_health_check.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/vpn_health_check.sh"", ""explanation"": ""Network diagnostics and security: vpn health check""}"
Check vpn check health,execute_script,script,network/vpn_health_check.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/vpn_health_check.sh"", ""explanation"": ""Network diagnostics and security: vpn health check""}"
Monitor vpn check,execute_script,script,network/vpn_health_check.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/vpn_health_check.sh"", ""explanation"": ""Network diagnostics and security: vpn health check""}"
What's the status of vpn check?,execute_script,script,network/vpn_health_check.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/vpn_health_check.sh"", ""explanation"": ""Network diagnostics and security: vpn health check""}"
Run network/wireless_security_scanner.sh,execute_script,script,network/wireless_security_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/wireless_security_scanner.sh"", ""explanation"": ""Network diagnostics and security: wireless security scanner""}"
Execute network/wireless_security_scanner.sh on my server,execute_script,script,network/wireless_security_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/wireless_security_scanner.sh"", ""explanation"": ""Network diagnostics and security: wireless security scanner""}"
Scan wireless security scanner,execute_script,script,network/wireless_security_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/wireless_security_scanner.sh"", ""explanation"": ""Network diagnostics and security: wireless security scanner""}"
Run wireless security scanner audit,execute_script,script,network/wireless_security_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/wireless_security_scanner.sh"", ""explanation"": ""Network diagnostics and security: wireless security scanner""}"
Security audit for wireless security scanner,execute_script,script,network/wireless_security_scanner.sh,network,,"network,port,scan,dns,ssl,firewall,vpn","{""action"": ""execute"", ""type"": ""script"", ""path"": ""network/wireless_security_scanner.sh"", ""explanation"": ""Network diagnostics and security: wireless security scanner""}"
Run nextcloud/install_nextcloud.sh,execute_script,script,nextcloud/install_nextcloud.sh,nextcloud,,"nextcloud,cloud,storage","{""action"": ""execute"", ""type"": ""script"", ""path"": ""nextcloud/install_nextcloud.sh"", ""explanation"": ""Nextcloud file sharing: install nextcloud""}"
Execute nextcloud/install_nextcloud.sh on my server,execute_script,script,nextcloud/install_nextcloud.sh,nextcloud,,"nextcloud,cloud,storage","{""action"": ""execute"", ""type"": ""script"", ""path"": ""nextcloud/install_nextcloud.sh"", ""explanation"": ""Nextcloud file sharing: install nextcloud""}"
Install nextcloud,execute_script,script,nextcloud/install_nextcloud.sh,nextcloud,,"nextcloud,cloud,storage","{""action"": ""execute"", ""type"": ""script"", ""path"": ""nextcloud/install_nextcloud.sh"", ""explanation"": ""Nextcloud file sharing: install nextcloud""}"
Set up nextcloud on my server,execute_script,script,nextcloud/install_nextcloud.sh,nextcloud,,"nextcloud,cloud,storage","{""action"": ""execute"", ""type"": ""script"", ""path"": ""nextcloud/install_nextcloud.sh"", ""explanation"": ""Nextcloud file sharing: install nextcloud""}"
I need nextcloud installed,execute_script,script,nextcloud/install_nextcloud.sh,nextcloud,,"nextcloud,cloud,storage","{""action"": ""execute"", ""type"": ""script"", ""path"": ""nextcloud/install_nextcloud.sh"", ""explanation"": ""Nextcloud file sharing: install nextcloud""}"
Can you install nextcloud?,execute_script,script,nextcloud/install_nextcloud.sh,nextcloud,,"nextcloud,cloud,storage","{""action"": ""execute"", ""type"": ""script"", ""path"": ""nextcloud/install_nextcloud.sh"", ""explanation"": ""Nextcloud file sharing: install nextcloud""}"
Run openclaw/openclaw_vm_configure.sh,execute_script,script,openclaw/openclaw_vm_configure.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_configure.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm configure""}"
Execute openclaw/openclaw_vm_configure.sh on my server,execute_script,script,openclaw/openclaw_vm_configure.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_configure.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm configure""}"
Openclaw Vm Configure,execute_script,script,openclaw/openclaw_vm_configure.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_configure.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm configure""}"
Run openclaw vm configure,execute_script,script,openclaw/openclaw_vm_configure.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_configure.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm configure""}"
Run openclaw/openclaw_vm_health.sh,execute_script,script,openclaw/openclaw_vm_health.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_health.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm health""}"
Execute openclaw/openclaw_vm_health.sh on my server,execute_script,script,openclaw/openclaw_vm_health.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_health.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm health""}"
Check openclaw vm health health,execute_script,script,openclaw/openclaw_vm_health.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_health.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm health""}"
Monitor openclaw vm health,execute_script,script,openclaw/openclaw_vm_health.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_health.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm health""}"
What's the status of openclaw vm health?,execute_script,script,openclaw/openclaw_vm_health.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_health.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm health""}"
Run openclaw/openclaw_vm_installer.sh,execute_script,script,openclaw/openclaw_vm_installer.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_installer.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm installer""}"
Execute openclaw/openclaw_vm_installer.sh on my server,execute_script,script,openclaw/openclaw_vm_installer.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_installer.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm installer""}"
Install openclaw vm installer,execute_script,script,openclaw/openclaw_vm_installer.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_installer.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm installer""}"
Set up openclaw vm installer on my server,execute_script,script,openclaw/openclaw_vm_installer.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_installer.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm installer""}"
I need openclaw vm installer installed,execute_script,script,openclaw/openclaw_vm_installer.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_installer.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm installer""}"
Can you install openclaw vm installer?,execute_script,script,openclaw/openclaw_vm_installer.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_installer.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm installer""}"
Run openclaw/openclaw_vm_preflight.sh,execute_script,script,openclaw/openclaw_vm_preflight.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_preflight.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm preflight""}"
Execute openclaw/openclaw_vm_preflight.sh on my server,execute_script,script,openclaw/openclaw_vm_preflight.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_preflight.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm preflight""}"
Openclaw Vm Preflight,execute_script,script,openclaw/openclaw_vm_preflight.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_preflight.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm preflight""}"
Run openclaw vm preflight,execute_script,script,openclaw/openclaw_vm_preflight.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_preflight.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm preflight""}"
Run openclaw/openclaw_vm_standalone.sh,execute_script,script,openclaw/openclaw_vm_standalone.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_standalone.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm standalone""}"
Execute openclaw/openclaw_vm_standalone.sh on my server,execute_script,script,openclaw/openclaw_vm_standalone.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_standalone.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm standalone""}"
Openclaw Vm Standalone,execute_script,script,openclaw/openclaw_vm_standalone.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_standalone.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm standalone""}"
Run openclaw vm standalone,execute_script,script,openclaw/openclaw_vm_standalone.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_standalone.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm standalone""}"
Run openclaw/openclaw_vm_update.sh,execute_script,script,openclaw/openclaw_vm_update.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_update.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm update""}"
Execute openclaw/openclaw_vm_update.sh on my server,execute_script,script,openclaw/openclaw_vm_update.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_update.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm update""}"
Openclaw Vm Update,execute_script,script,openclaw/openclaw_vm_update.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_update.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm update""}"
Run openclaw vm update,execute_script,script,openclaw/openclaw_vm_update.sh,openclaw,,"openclaw,security","{""action"": ""execute"", ""type"": ""script"", ""path"": ""openclaw/openclaw_vm_update.sh"", ""explanation"": ""OpenClaw security platform: openclaw vm update""}"
Run php/install_laravel.sh,execute_script,script,php/install_laravel.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_laravel.sh"", ""explanation"": ""PHP application setup: install laravel""}"
Execute php/install_laravel.sh on my server,execute_script,script,php/install_laravel.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_laravel.sh"", ""explanation"": ""PHP application setup: install laravel""}"
Install laravel,execute_script,script,php/install_laravel.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_laravel.sh"", ""explanation"": ""PHP application setup: install laravel""}"
Set up laravel on my server,execute_script,script,php/install_laravel.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_laravel.sh"", ""explanation"": ""PHP application setup: install laravel""}"
I need laravel installed,execute_script,script,php/install_laravel.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_laravel.sh"", ""explanation"": ""PHP application setup: install laravel""}"
Can you install laravel?,execute_script,script,php/install_laravel.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_laravel.sh"", ""explanation"": ""PHP application setup: install laravel""}"
Run php/install_php.sh,execute_script,script,php/install_php.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_php.sh"", ""explanation"": ""PHP application setup: install php""}"
Execute php/install_php.sh on my server,execute_script,script,php/install_php.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_php.sh"", ""explanation"": ""PHP application setup: install php""}"
Install php,execute_script,script,php/install_php.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_php.sh"", ""explanation"": ""PHP application setup: install php""}"
Set up php on my server,execute_script,script,php/install_php.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_php.sh"", ""explanation"": ""PHP application setup: install php""}"
I need php installed,execute_script,script,php/install_php.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_php.sh"", ""explanation"": ""PHP application setup: install php""}"
Can you install php?,execute_script,script,php/install_php.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_php.sh"", ""explanation"": ""PHP application setup: install php""}"
Run php/install_wordpress.sh,execute_script,script,php/install_wordpress.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_wordpress.sh"", ""explanation"": ""PHP application setup: install wordpress""}"
Execute php/install_wordpress.sh on my server,execute_script,script,php/install_wordpress.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_wordpress.sh"", ""explanation"": ""PHP application setup: install wordpress""}"
Install wordpress,execute_script,script,php/install_wordpress.sh,php,,"php,laravel,wordpress","{""action"": ""execute"", ""type"": ""script"", ""path"": ""php/install_wordpress.sh"", ""explanation"": ""PHP application setup: install wordpress""}"
