prompt,intent,action_type,path,category,args,tags,action_json
Create Go CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/golang_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_golang,,"cicd,github,actions,golang,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""golang_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/golang_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for Go""}"
Add agentic workflow for Go,setup_cicd,setup_cicd,githubactions/golang_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_golang,,"cicd,github,actions,golang,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""golang_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/golang_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for Go""}"
Set up Go agentic pipeline,setup_cicd,setup_cicd,githubactions/golang_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_golang,,"cicd,github,actions,golang,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""golang_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/golang_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for Go""}"
Set up GitHub Actions CI/CD for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/ci.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for FastAPI""}"
Create FastAPI CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/ci.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for FastAPI""}"
Add ci workflow for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/ci.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for FastAPI""}"
Set up FastAPI ci pipeline,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/ci.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for FastAPI""}"
Set up GitHub Actions CI/CD for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/docker.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for FastAPI""}"
Create FastAPI CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/docker.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for FastAPI""}"
Add docker workflow for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/docker.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for FastAPI""}"
Set up FastAPI docker pipeline,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/docker.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for FastAPI""}"
Set up GitHub Actions CI/CD for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/vm.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for FastAPI""}"
Create FastAPI CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/vm.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for FastAPI""}"
Add vm workflow for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/vm.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for FastAPI""}"
Set up FastAPI vm pipeline,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/vm.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for FastAPI""}"
Set up GitHub Actions CI/CD for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/kubernetes.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for FastAPI""}"
Create FastAPI CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/kubernetes.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for FastAPI""}"
Add kubernetes workflow for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/kubernetes.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for FastAPI""}"
Set up FastAPI kubernetes pipeline,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/kubernetes.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for FastAPI""}"
Set up GitHub Actions CI/CD for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for FastAPI""}"
Create FastAPI CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for FastAPI""}"
Add agentic workflow for FastAPI,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for FastAPI""}"
Set up FastAPI agentic pipeline,setup_cicd,setup_cicd,githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_fastapi,,"cicd,github,actions,fastapi,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""ml_fastapi_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/ml_fastapi_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for FastAPI""}"
Set up GitHub Actions CI/CD for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/ci.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for Next.js""}"
Create Next.js CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/ci.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for Next.js""}"
Add ci workflow for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/ci.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for Next.js""}"
Set up Next.js ci pipeline,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/ci.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for Next.js""}"
Set up GitHub Actions CI/CD for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/docker.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for Next.js""}"
Create Next.js CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/docker.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for Next.js""}"
Add docker workflow for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/docker.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for Next.js""}"
Set up Next.js docker pipeline,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/docker.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for Next.js""}"
Set up GitHub Actions CI/CD for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/vm.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for Next.js""}"
Create Next.js CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/vm.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for Next.js""}"
Add vm workflow for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/vm.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for Next.js""}"
Set up Next.js vm pipeline,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/vm.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for Next.js""}"
Set up GitHub Actions CI/CD for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/kubernetes.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for Next.js""}"
Create Next.js CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/kubernetes.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for Next.js""}"
Add kubernetes workflow for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/kubernetes.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for Next.js""}"
Set up Next.js kubernetes pipeline,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/kubernetes.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for Next.js""}"
Set up GitHub Actions CI/CD for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for Next.js""}"
Create Next.js CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for Next.js""}"
Add agentic workflow for Next.js,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for Next.js""}"
Set up Next.js agentic pipeline,setup_cicd,setup_cicd,githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/agentic.yml,github_actions_nextjs,,"cicd,github,actions,nextjs,agentic","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""nextjs_standalone_cicd_docker_vm"", ""workflow"": ""agentic"", ""path"": ""githubactions/nextjs_standalone_cicd_docker_vm/.github/workflows/agentic.yml"", ""explanation"": ""Set up GitHub Actions agentic pipeline for Next.js""}"
Set up GitHub Actions CI/CD for React,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/ci.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for React""}"
Create React CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/ci.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for React""}"
Add ci workflow for React,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/ci.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for React""}"
Set up React ci pipeline,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/ci.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,ci","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""ci"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/ci.yml"", ""explanation"": ""Set up GitHub Actions ci pipeline for React""}"
Set up GitHub Actions CI/CD for React,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/docker.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for React""}"
Create React CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/docker.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for React""}"
Add docker workflow for React,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/docker.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for React""}"
Set up React docker pipeline,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/docker.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,docker","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""docker"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/docker.yml"", ""explanation"": ""Set up GitHub Actions docker pipeline for React""}"
Set up GitHub Actions CI/CD for React,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/vm.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for React""}"
Create React CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/vm.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for React""}"
Add vm workflow for React,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/vm.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for React""}"
Set up React vm pipeline,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/vm.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,vm","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""vm"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/vm.yml"", ""explanation"": ""Set up GitHub Actions vm pipeline for React""}"
Set up GitHub Actions CI/CD for React,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/kubernetes.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for React""}"
Create React CI pipeline with GitHub Actions,setup_cicd,setup_cicd,githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/kubernetes.yml,github_actions_reactjs,,"cicd,github,actions,reactjs,kubernetes","{""action"": ""setup_cicd"", ""type"": ""github_actions"", ""template"": ""reactjs_build_cicd_nginx_vm"", ""workflow"": ""kubernetes"", ""path"": ""githubactions/reactjs_build_cicd_nginx_vm/.github/workflows/kubernetes.yml"", ""explanation"": ""Set up GitHub Actions kubernetes pipeline for React""}"
