prompt,intent,action_type,path,category,args,tags,action_json
Set up Celery task workers on K8s,deploy_kubernetes,kubernetes,kubernetes/templates/celery_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,celery,worker,queue","{""action"": ""deploy_kubernetes"", ""template"": ""celery_kubernetes_template"", ""explanation"": ""Deploy Celery workers to Kubernetes""}"
Deploy Celery with Redis broker on Kubernetes,deploy_kubernetes,kubernetes,kubernetes/templates/celery_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,celery,worker,queue","{""action"": ""deploy_kubernetes"", ""template"": ""celery_kubernetes_template"", ""explanation"": ""Deploy Celery workers to Kubernetes""}"
Create K8s deployment for Celery background jobs,deploy_kubernetes,kubernetes,kubernetes/templates/celery_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,celery,worker,queue","{""action"": ""deploy_kubernetes"", ""template"": ""celery_kubernetes_template"", ""explanation"": ""Deploy Celery workers to Kubernetes""}"
Deploy Kubernetes cluster,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Set up K8s cluster configuration,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Create Kubernetes cluster deployment,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Deploy K8s cluster infrastructure,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Generate cluster K8s manifests,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Create Kubernetes cluster resources,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
I need a Kubernetes cluster set up,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Set up Kubernetes cluster with namespaces and RBAC,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Deploy cluster-level Kubernetes resources,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Create K8s cluster configuration and deployment,deploy_kubernetes,kubernetes,kubernetes/templates/cluster_kubernetes_template,kubernetes,,"kubernetes,k8s,deploy,cluster,infrastructure","{""action"": ""deploy_kubernetes"", ""template"": ""cluster_kubernetes_template"", ""explanation"": ""Deploy Kubernetes cluster configuration""}"
Install Kubernetes,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,install,setup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Install Kubernetes on the server""}"
Run kubernetes/install_kubernetes.sh,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,install,setup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Install Kubernetes on the server""}"
Set up Kubernetes on my server,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,install,setup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Install Kubernetes on the server""}"
I need Kubernetes installed,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,install,setup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Install Kubernetes on the server""}"
Can you install Kubernetes?,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,install,setup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Install Kubernetes on the server""}"
Execute kubernetes/install_kubernetes.sh on my server,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,install,setup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Install Kubernetes on the server""}"
Set up K8s on this machine,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,install,setup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Install Kubernetes on the server""}"
Install K8s cluster components,execute_script,script,kubernetes/install_kubernetes.sh,kubernetes,,"kubernetes,k8s,install,setup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubernetes.sh"", ""explanation"": ""Install Kubernetes on the server""}"
Install kubectl,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,kubectl,install,cli","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Install kubectl CLI tool""}"
Run kubernetes/install_kubectl.sh,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,kubectl,install,cli","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Install kubectl CLI tool""}"
Set up kubectl on my server,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,kubectl,install,cli","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Install kubectl CLI tool""}"
I need kubectl installed,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,kubectl,install,cli","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Install kubectl CLI tool""}"
Can you install kubectl?,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,kubectl,install,cli","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Install kubectl CLI tool""}"
Execute kubernetes/install_kubectl.sh on my server,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,kubectl,install,cli","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Install kubectl CLI tool""}"
Install the kubectl command line tool,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,kubectl,install,cli","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Install kubectl CLI tool""}"
Set up kubectl CLI,execute_script,script,kubernetes/install_kubectl.sh,kubernetes,,"kubernetes,k8s,kubectl,install,cli","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_kubectl.sh"", ""explanation"": ""Install kubectl CLI tool""}"
Install ArgoCD,execute_script,script,kubernetes/install_argocd.sh,kubernetes,,"kubernetes,k8s,argocd,gitops,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_argocd.sh"", ""explanation"": ""Install ArgoCD for GitOps deployments""}"
Run kubernetes/install_argocd.sh,execute_script,script,kubernetes/install_argocd.sh,kubernetes,,"kubernetes,k8s,argocd,gitops,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_argocd.sh"", ""explanation"": ""Install ArgoCD for GitOps deployments""}"
Set up ArgoCD on my cluster,execute_script,script,kubernetes/install_argocd.sh,kubernetes,,"kubernetes,k8s,argocd,gitops,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_argocd.sh"", ""explanation"": ""Install ArgoCD for GitOps deployments""}"
I need ArgoCD installed,execute_script,script,kubernetes/install_argocd.sh,kubernetes,,"kubernetes,k8s,argocd,gitops,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_argocd.sh"", ""explanation"": ""Install ArgoCD for GitOps deployments""}"
Can you install ArgoCD?,execute_script,script,kubernetes/install_argocd.sh,kubernetes,,"kubernetes,k8s,argocd,gitops,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_argocd.sh"", ""explanation"": ""Install ArgoCD for GitOps deployments""}"
Execute kubernetes/install_argocd.sh on my server,execute_script,script,kubernetes/install_argocd.sh,kubernetes,,"kubernetes,k8s,argocd,gitops,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_argocd.sh"", ""explanation"": ""Install ArgoCD for GitOps deployments""}"
Set up ArgoCD GitOps on Kubernetes,execute_script,script,kubernetes/install_argocd.sh,kubernetes,,"kubernetes,k8s,argocd,gitops,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_argocd.sh"", ""explanation"": ""Install ArgoCD for GitOps deployments""}"
Deploy ArgoCD to my K8s cluster,execute_script,script,kubernetes/install_argocd.sh,kubernetes,,"kubernetes,k8s,argocd,gitops,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_argocd.sh"", ""explanation"": ""Install ArgoCD for GitOps deployments""}"
Install Istio,execute_script,script,kubernetes/install_istio.sh,kubernetes,,"kubernetes,k8s,istio,service-mesh,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_istio.sh"", ""explanation"": ""Install Istio service mesh on Kubernetes""}"
Run kubernetes/install_istio.sh,execute_script,script,kubernetes/install_istio.sh,kubernetes,,"kubernetes,k8s,istio,service-mesh,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_istio.sh"", ""explanation"": ""Install Istio service mesh on Kubernetes""}"
Set up Istio on my cluster,execute_script,script,kubernetes/install_istio.sh,kubernetes,,"kubernetes,k8s,istio,service-mesh,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_istio.sh"", ""explanation"": ""Install Istio service mesh on Kubernetes""}"
I need Istio installed,execute_script,script,kubernetes/install_istio.sh,kubernetes,,"kubernetes,k8s,istio,service-mesh,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_istio.sh"", ""explanation"": ""Install Istio service mesh on Kubernetes""}"
Can you install Istio?,execute_script,script,kubernetes/install_istio.sh,kubernetes,,"kubernetes,k8s,istio,service-mesh,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_istio.sh"", ""explanation"": ""Install Istio service mesh on Kubernetes""}"
Execute kubernetes/install_istio.sh on my server,execute_script,script,kubernetes/install_istio.sh,kubernetes,,"kubernetes,k8s,istio,service-mesh,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_istio.sh"", ""explanation"": ""Install Istio service mesh on Kubernetes""}"
Set up Istio service mesh on K8s,execute_script,script,kubernetes/install_istio.sh,kubernetes,,"kubernetes,k8s,istio,service-mesh,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_istio.sh"", ""explanation"": ""Install Istio service mesh on Kubernetes""}"
Deploy Istio to my Kubernetes cluster,execute_script,script,kubernetes/install_istio.sh,kubernetes,,"kubernetes,k8s,istio,service-mesh,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_istio.sh"", ""explanation"": ""Install Istio service mesh on Kubernetes""}"
Install Kubernetes dashboard,execute_script,script,kubernetes/install_k8s_dashboard.sh,kubernetes,,"kubernetes,k8s,dashboard,install,ui","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_k8s_dashboard.sh"", ""explanation"": ""Install Kubernetes dashboard web UI""}"
Run kubernetes/install_k8s_dashboard.sh,execute_script,script,kubernetes/install_k8s_dashboard.sh,kubernetes,,"kubernetes,k8s,dashboard,install,ui","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_k8s_dashboard.sh"", ""explanation"": ""Install Kubernetes dashboard web UI""}"
Set up K8s dashboard,execute_script,script,kubernetes/install_k8s_dashboard.sh,kubernetes,,"kubernetes,k8s,dashboard,install,ui","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_k8s_dashboard.sh"", ""explanation"": ""Install Kubernetes dashboard web UI""}"
I need the Kubernetes dashboard installed,execute_script,script,kubernetes/install_k8s_dashboard.sh,kubernetes,,"kubernetes,k8s,dashboard,install,ui","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_k8s_dashboard.sh"", ""explanation"": ""Install Kubernetes dashboard web UI""}"
Can you install the K8s dashboard?,execute_script,script,kubernetes/install_k8s_dashboard.sh,kubernetes,,"kubernetes,k8s,dashboard,install,ui","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_k8s_dashboard.sh"", ""explanation"": ""Install Kubernetes dashboard web UI""}"
Execute kubernetes/install_k8s_dashboard.sh on my server,execute_script,script,kubernetes/install_k8s_dashboard.sh,kubernetes,,"kubernetes,k8s,dashboard,install,ui","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_k8s_dashboard.sh"", ""explanation"": ""Install Kubernetes dashboard web UI""}"
Set up the Kubernetes web UI dashboard,execute_script,script,kubernetes/install_k8s_dashboard.sh,kubernetes,,"kubernetes,k8s,dashboard,install,ui","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_k8s_dashboard.sh"", ""explanation"": ""Install Kubernetes dashboard web UI""}"
Deploy Kubernetes dashboard to my cluster,execute_script,script,kubernetes/install_k8s_dashboard.sh,kubernetes,,"kubernetes,k8s,dashboard,install,ui","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_k8s_dashboard.sh"", ""explanation"": ""Install Kubernetes dashboard web UI""}"
Install monitoring stack,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Run kubernetes/install_monitoring_stack.sh,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Set up monitoring on my Kubernetes cluster,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
I need the monitoring stack installed,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Can you install monitoring on K8s?,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Execute kubernetes/install_monitoring_stack.sh on my server,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Set up Prometheus and Grafana on K8s,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Deploy monitoring stack to my cluster,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Install K8s monitoring with Prometheus,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Set up observability stack on Kubernetes,execute_script,script,kubernetes/install_monitoring_stack.sh,kubernetes,,"kubernetes,k8s,monitoring,prometheus,grafana,install","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/install_monitoring_stack.sh"", ""explanation"": ""Install monitoring stack (Prometheus + Grafana) on Kubernetes""}"
Delete all pods,execute_script,script,kubernetes/delete_all_pods.sh,kubernetes,,"kubernetes,k8s,delete,pods,cleanup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/delete_all_pods.sh"", ""explanation"": ""Delete all pods in the Kubernetes cluster""}"
Run kubernetes/delete_all_pods.sh,execute_script,script,kubernetes/delete_all_pods.sh,kubernetes,,"kubernetes,k8s,delete,pods,cleanup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/delete_all_pods.sh"", ""explanation"": ""Delete all pods in the Kubernetes cluster""}"
Remove all pods from K8s,execute_script,script,kubernetes/delete_all_pods.sh,kubernetes,,"kubernetes,k8s,delete,pods,cleanup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/delete_all_pods.sh"", ""explanation"": ""Delete all pods in the Kubernetes cluster""}"
Clean up all Kubernetes pods,execute_script,script,kubernetes/delete_all_pods.sh,kubernetes,,"kubernetes,k8s,delete,pods,cleanup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/delete_all_pods.sh"", ""explanation"": ""Delete all pods in the Kubernetes cluster""}"
I need all pods deleted,execute_script,script,kubernetes/delete_all_pods.sh,kubernetes,,"kubernetes,k8s,delete,pods,cleanup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/delete_all_pods.sh"", ""explanation"": ""Delete all pods in the Kubernetes cluster""}"
Can you delete all K8s pods?,execute_script,script,kubernetes/delete_all_pods.sh,kubernetes,,"kubernetes,k8s,delete,pods,cleanup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/delete_all_pods.sh"", ""explanation"": ""Delete all pods in the Kubernetes cluster""}"
Execute kubernetes/delete_all_pods.sh on my server,execute_script,script,kubernetes/delete_all_pods.sh,kubernetes,,"kubernetes,k8s,delete,pods,cleanup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/delete_all_pods.sh"", ""explanation"": ""Delete all pods in the Kubernetes cluster""}"
Wipe all pods from my Kubernetes cluster,execute_script,script,kubernetes/delete_all_pods.sh,kubernetes,,"kubernetes,k8s,delete,pods,cleanup","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/delete_all_pods.sh"", ""explanation"": ""Delete all pods in the Kubernetes cluster""}"
Backup Kubernetes configs,execute_script,script,kubernetes/backup_kubernetes_configs.sh,kubernetes,,"kubernetes,k8s,backup,config","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/backup_kubernetes_configs.sh"", ""explanation"": ""Backup Kubernetes cluster configurations""}"
Run kubernetes/backup_kubernetes_configs.sh,execute_script,script,kubernetes/backup_kubernetes_configs.sh,kubernetes,,"kubernetes,k8s,backup,config","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/backup_kubernetes_configs.sh"", ""explanation"": ""Backup Kubernetes cluster configurations""}"
Back up my K8s cluster configuration,execute_script,script,kubernetes/backup_kubernetes_configs.sh,kubernetes,,"kubernetes,k8s,backup,config","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/backup_kubernetes_configs.sh"", ""explanation"": ""Backup Kubernetes cluster configurations""}"
I need to backup Kubernetes configurations,execute_script,script,kubernetes/backup_kubernetes_configs.sh,kubernetes,,"kubernetes,k8s,backup,config","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/backup_kubernetes_configs.sh"", ""explanation"": ""Backup Kubernetes cluster configurations""}"
Can you backup my K8s configs?,execute_script,script,kubernetes/backup_kubernetes_configs.sh,kubernetes,,"kubernetes,k8s,backup,config","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/backup_kubernetes_configs.sh"", ""explanation"": ""Backup Kubernetes cluster configurations""}"
Execute kubernetes/backup_kubernetes_configs.sh on my server,execute_script,script,kubernetes/backup_kubernetes_configs.sh,kubernetes,,"kubernetes,k8s,backup,config","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/backup_kubernetes_configs.sh"", ""explanation"": ""Backup Kubernetes cluster configurations""}"
Save my Kubernetes cluster configurations,execute_script,script,kubernetes/backup_kubernetes_configs.sh,kubernetes,,"kubernetes,k8s,backup,config","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/backup_kubernetes_configs.sh"", ""explanation"": ""Backup Kubernetes cluster configurations""}"
Create a backup of K8s resources,execute_script,script,kubernetes/backup_kubernetes_configs.sh,kubernetes,,"kubernetes,k8s,backup,config","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/backup_kubernetes_configs.sh"", ""explanation"": ""Backup Kubernetes cluster configurations""}"
Install Minikube,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
Run kubernetes/minikube/install_minikube.sh,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
Set up Minikube on my machine,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
I need Minikube installed,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
Can you install Minikube?,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
Execute kubernetes/minikube/install_minikube.sh on my server,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
Set up local Kubernetes with Minikube,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
Install Minikube for local K8s development,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
I want to run Kubernetes locally with Minikube,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
Set up a local K8s cluster with Minikube,execute_script,script,kubernetes/minikube/install_minikube.sh,kubernetes,,"kubernetes,k8s,minikube,install,local","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/minikube/install_minikube.sh"", ""explanation"": ""Install Minikube for local Kubernetes development""}"
Install MicroK8s,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
Run kubernetes/microks/install_microk8s.sh,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
Set up MicroK8s on my server,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
I need MicroK8s installed,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
Can you install MicroK8s?,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
Execute kubernetes/microks/install_microk8s.sh on my server,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
Set up lightweight Kubernetes with MicroK8s,execute_script,script,kubernetes/microks/install_microk8s.sh,kubernetes,,"kubernetes,k8s,microk8s,install,lightweight","{""action"": ""execute"", ""type"": ""script"", ""path"": ""kubernetes/microks/install_microk8s.sh"", ""explanation"": ""Install MicroK8s lightweight Kubernetes""}"
